기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출 인구포함 평균소득
2019-12-31,2872000000,인천광역시,옹진군,1,50,1,6,3054,3000,1967,2410,,13.1,3200,52,52,3054
2019-12-31,2872000000,인천광역시,옹진군,1,50,1,7,3390,3400,2157,2688,,19,3600,68,68,3390
2019-12-31,2872000000,인천광역시,옹진군,1,50,1,8,3886,3800,1543,2581,,20.5,4400,64,64,3886
2019-12-31,2872000000,인천광역시,옹진군,1,50,1,9,4976,4900,2092,3184,,10.3,5700,25,25,4976
2019-12-31,2872000000,인천광역시,옹진군,1,50,1,10,10439,7550,5479,5890,,31,34500,36,36,10439
2019-12-31,2872000000,인천광역시,옹진군,1,50,2,0,6760,6500,5048,5368,,100,11500,15,15,6760
2019-12-31,2872000000,인천광역시,옹진군,1,50,2,4,,,,,,,,1,1,
2019-12-31,2872000000,인천광역시,옹진군,1,50,2,6,,,,,,,,1,1,
2019-12-31,2872000000,인천광역시,옹진군,1,50,2,9,,,,,,,,3,3,
2019-12-31,2872000000,인천광역시,옹진군,1,50,2,10,8100,7450,6050,6460,,84.6,11500,10,10,8100
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,0,5309,4500,3770,3543,,100,22200,301,301,5309
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,3,,,,,,,,4,4,
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,4,,,,,,,,8,8,
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,5,2778,2800,2172,2700,,3.1,2900,18,18,2778
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,6,3025,3000,2058,2698,,3,3200,16,16,3025
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,7,3371,3400,2146,2746,,8,3600,38,38,3371
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,8,3957,3900,3450,3628,,13.9,4400,56,56,3957
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,9,4958,4800,3614,4198,,17.1,5700,55,55,4958
2019-12-31,2872000000,인천광역시,옹진군,1,50,3,10,7993,7500,5419,5777,,53,22200,106,106,7993
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,0,3186,2700,2562,2500,,100,20700,712,734,3090
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,2,2054,2100,1344,1751,,1.2,2100,13,13,2054
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,3,2324,2300,1818,2131,,11.1,2400,108,108,2324
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,4,2513,2500,2264,2500,,20.7,2700,187,187,2513
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,5,2776,2800,2089,2700,,14.4,2900,118,118,2776
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,6,3008,3000,2693,2958,,13.5,3200,102,102,3008
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,7,3352,3300,2745,3200,,9.5,3600,64,64,3352
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,8,3914,3900,2551,3339,,7.4,4400,43,43,3914
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,9,4990,4900,3657,4256,,8.8,5700,40,40,4990
2019-12-31,2872000000,인천광역시,옹진군,1,50,4,10,8205,7300,6333,5771,,13.4,20700,37,37,8205
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,0,3246,2700,1889,2200,185.2,100,99900,1217,1264,3126
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,1,1753,1800,1407,0,100,1.8,1900,40,87,806
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,2,2009,2000,1679,1922,114.7,9.2,2100,181,181,2009
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,3,2283,2300,1897,2200,130.3,12.6,2400,218,218,2283
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,4,2534,2500,1944,2400,144.6,10.6,2700,166,166,2534
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,5,2772,2800,1983,2559,158.2,9.9,2900,141,141,2772
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,6,3024,3000,1935,2775,172.6,7.5,3200,98,98,3024
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,7,3373,3400,1957,2835,192.4,10.6,3600,124,124,3373
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,8,3908,3900,466,3039,223,10.5,4400,106,106,3908
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,9,4930,4800,3283,4348,281.3,9.6,5700,77,77,4930
2019-12-31,2872000000,인천광역시,옹진군,1,60,0,10,10592,7650,2847,5796,604.4,17.7,99900,66,66,10592
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,0,4592,3400,765,2517,,100,99900,257,257,4592
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,2,,,,,,,,5,5,
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,3,,,,,,,,9,9,
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,4,2564,2600,1988,2371,,2.4,2600,11,11,2564
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,5,2789,2800,1759,2231,,6.6,2900,28,28,2789
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,6,3031,3000,1934,2426,,9,3200,35,35,3031
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,7,3373,3400,1781,2362,,18,3600,63,63,3373
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,8,3865,3800,-816,2796,,18,4200,55,55,3865
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,9,4891,4750,1379,3738,,9.1,5700,22,22,4891
2019-12-31,2872000000,인천광역시,옹진군,1,60,1,10,13948,8300,-1486,5700,,34.3,99900,29,29,13948
2019-12-31,2872000000,인천광역시,옹진군,1,60,2,0,5658,4900,5070,4450,,100,14400,12,12,5658
2019-12-31,2872000000,인천광역시,옹진군,1,60,2,7,,,,,,,,1,1,
2019-12-31,2872000000,인천광역시,옹진군,1,60,2,8,,,,,,,,2,2,
2019-12-31,2872000000,인천광역시,옹진군,1,60,2,9,,,,,,,,5,5,
2019-12-31,2872000000,인천광역시,옹진군,1,60,2,10,,,,,,,,4,4,
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,0,4112,3500,2918,2880,,100,16000,143,143,4112
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,1,,,,,,,,2,2,
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,2,1991,2000,1691,1900,,3.7,2100,11,11,1991
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,3,,,,,,,,9,9,
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,4,2560,2600,1317,1700,,4.4,2700,10,10,2560
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,5,,,,,,,,8,8,
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,6,3108,3100,1564,2971,,6.4,3200,12,12,3108
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,7,3400,3400,2836,3200,,15.7,3600,27,27,3400
2019-12-31,2872000000,인천광역시,옹진군,1,60,3,8,3957,3900,1921,3600,,15.6,4400,23,23,3957
