기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2016-12-31,2818500000,인천광역시,연수구,2,30,0,10,6873,5500,4855,4668,534.7,17.4,999900,1793,1793,6873
2016-12-31,2818500000,인천광역시,연수구,2,30,1,1,1232,1200,-2087,21,100,1.4,1600,53,53,1232
2016-12-31,2818500000,인천광역시,연수구,2,30,1,3,2088,2100,557,1071,169.4,1.1,2200,24,24,2088
2016-12-31,2872000000,인천광역시,옹진군,0,40,4,4,2360,2400,2134,2300,189.5,20.1,2400,197,197,2360
2016-12-31,2818500000,인천광역시,연수구,2,30,1,5,2548,2550,1509,2089,206.8,2.6,2700,46,46,2548
2016-12-31,2872000000,인천광역시,옹진군,2,20,0,7,,,,,,,,5,5,
2016-12-31,2872000000,인천광역시,옹진군,0,60,4,3,2080,2100,1774,2000,160.4,17.5,2200,251,251,2080
2016-12-31,2818500000,인천광역시,연수구,2,30,1,6,2772,2800,1783,2265,225,6.4,2900,104,104,2772
2016-12-31,2818500000,인천광역시,연수구,2,30,1,7,3005,3000,2260,2840,243.9,12.9,3100,194,194,3005
2016-12-31,2818500000,인천광역시,연수구,2,30,1,9,4036,4000,2467,3095,327.6,23,4700,257,257,4036
2016-12-31,2872000000,인천광역시,옹진군,1,40,1,8,3319,3300,2000,3044,283.6,17,3600,27,27,3319
2016-12-31,2818500000,인천광역시,연수구,2,30,2,0,4322,4200,3381,3582,308.7,100,10600,868,868,4322
2016-12-31,2872000000,인천광역시,옹진군,0,0,4,7,2980,3000,2331,2900,206.9,8.8,3100,420,420,2980
2016-12-31,2818500000,인천광역시,연수구,2,30,2,2,1815,1800,920,1548,129.6,1,2000,20,20,1815
2016-12-31,2872000000,인천광역시,옹진군,2,80,4,1,1486,1500,1266,1500,100,96.7,1500,159,185,1277
2016-12-31,2818500000,인천광역시,연수구,2,30,2,3,2076,2100,1696,2000,148.3,0.9,2200,17,17,2076
2016-12-31,2818500000,인천광역시,연수구,2,30,2,4,2328,2300,1794,2200,166.3,1.6,2400,25,25,2328
2016-12-31,2818500000,인천광역시,연수구,2,30,2,6,2792,2800,2315,2671,199.4,2.7,2900,36,36,2792
2016-12-31,2818500000,인천광역시,연수구,2,30,2,8,3372,3400,2842,3200,240.8,8.5,3600,95,95,3372
2016-12-31,2826000000,인천광역시,서구,0,80,0,3,2020,2000,1259,2000,135.1,2.4,2200,41,41,2020
2016-12-31,2818500000,인천광역시,연수구,2,30,2,10,5773,5500,4336,4900,412.3,48.8,10600,317,317,5773
2016-12-31,2818500000,인천광역시,연수구,2,30,3,0,3454,3000,2636,2600,267.3,100,999900,8401,8401,3454
2016-12-31,2818500000,인천광역시,연수구,2,30,3,1,1292,1300,12,595,100,1.5,1600,337,337,1292
2016-12-31,2818500000,인천광역시,연수구,2,30,3,3,2088,2100,1569,2000,161.6,3.6,2200,497,497,2088
2016-12-31,2818500000,인천광역시,연수구,2,30,3,5,2547,2500,2049,2500,197.1,6.5,2700,745,745,2547
2016-12-31,2818500000,인천광역시,연수구,2,30,3,7,3015,3000,2475,2900,233.3,10.3,3100,987,987,3015
2016-12-31,2818500000,인천광역시,연수구,2,30,3,8,3362,3400,2776,3200,260.2,14.1,3600,1215,1215,3362
2016-12-31,2818500000,인천광역시,연수구,2,30,3,9,4062,4000,3106,3700,314.3,22.3,4700,1594,1594,4062
2016-12-31,2818500000,인천광역시,연수구,2,30,4,0,2865,2700,2467,2600,223.1,100,109700,11694,12107,2767
2016-12-31,2818500000,인천광역시,연수구,2,30,4,2,1830,1800,695,1182,142.5,1,2000,181,181,1830
2016-12-31,2818500000,인천광역시,연수구,2,30,4,4,2352,2400,2124,2300,183.2,9.6,2400,1364,1364,2352
2016-12-31,2818500000,인천광역시,연수구,2,30,4,5,2553,2600,2388,2500,198.8,20,2700,2620,2620,2553
2016-12-31,2818500000,인천광역시,연수구,2,30,4,6,2761,2800,2573,2700,215,24.5,2900,2971,2971,2761
2016-12-31,2818500000,인천광역시,연수구,2,30,4,8,3318,3300,2830,3200,258.4,12.5,3600,1266,1266,3318
2016-12-31,2818500000,인천광역시,연수구,2,30,4,10,6845,5400,4812,4222,533.1,5.3,109700,257,257,6845
2016-12-31,2818500000,인천광역시,연수구,2,40,0,1,1251,1200,-344,0,100,1.3,1600,1073,1742,770
2016-12-31,2818500000,인천광역시,연수구,2,40,0,2,1822,1800,458,971,145.7,1.1,2000,630,630,1822
2016-12-31,2818500000,인천광역시,연수구,2,40,0,3,2041,2000,878,1322,163.2,1.1,2200,547,547,2041
2016-12-31,2826000000,인천광역시,서구,0,70,3,9,4025,4000,3312,3700,295.6,8.4,4600,51,51,4025
